NO_COMP,IBM,DIFF,DIFF_IBM
0.0002637281680010697,3.639076997080502e-05,5.1935453612356034e-05,3.9275909174478215e-05
0.00037360614203598206,5.268939217675007e-05,7.507224800350809e-05,5.57952394104048e-05
0.0007439045203746744,7.448518420205132e-05,0.00012091065618082724,7.968981097658819e-05
0.0010543298661019817,0.0001027479148820853,0.0001715599957420373,0.00011286618226076202
0.0021067397991428828,0.00014947330126692868,0.0002963239402952402,0.00015931627895213367
0.002962573430430414,0.00020871225691976165,0.00041329909504461855,0.00022402458322202137
