1.165027923450469904e+00
9.054093473434448036e-01
8.311787359619140503e-01
8.039290599441528684e-01
7.735532648086548280e-01
7.583427069282531185e-01
7.473091824531554739e-01
7.281424716186523094e-01
7.179015908813476399e-01
7.210128227996825956e-01
7.146939275741577280e-01
6.992332512474059847e-01
6.965896118354797384e-01
6.975532371139526733e-01
6.894412340545654772e-01
6.918559687042236117e-01
6.952291842079162398e-01
6.895210614204406729e-01
6.909805720901489590e-01
6.826224178886413085e-01
6.788282865715027370e-01
6.802179166984557712e-01
6.787472654914855630e-01
6.748418809318542655e-01
6.704071009826659822e-01
6.669810121726990060e-01
6.667488195991516653e-01
6.639087718772888058e-01
6.641223527145385663e-01
6.692788114929199006e-01
6.617976994132995783e-01
6.584286648368835593e-01
6.630403722000122180e-01
6.570061949348450225e-01
6.673184190368652846e-01
6.632356137847900124e-01
6.654228271865845201e-01
6.675955006408691439e-01
6.621837412261962763e-01
6.691950575065612750e-01
6.580005722427367809e-01
6.561358073616028186e-01
6.636444118309020590e-01
6.620170858573913852e-01
6.603647766876220571e-01
6.624995590209961094e-01
6.598131148910522104e-01
6.613366618537902530e-01
6.655766600418090428e-01
6.564489793395995587e-01
6.606735432434082123e-01
6.610656761741637855e-01
6.582904015159607436e-01
6.565038484382629269e-01
6.655662266540527394e-01
6.597914982604980993e-01
6.579104457283020402e-01
6.515807620429993063e-01
6.602072081947326643e-01
6.554467325592040483e-01
6.561513973426819080e-01
6.527756226921082039e-01
6.578070203399658533e-01
6.555784446334839144e-01
6.585305092048645559e-01
6.502431493759155412e-01
6.588239918708801435e-01
6.569049669456481499e-01
6.541319223403930794e-01
6.575826286315917812e-01
6.483482786369323403e-01
6.605083860969543919e-01
6.566925141525268295e-01
6.517950910568237610e-01
6.503592218971252503e-01
6.570200664138794444e-01
6.607951845359801846e-01
6.537638195991516410e-01
6.589716297531127420e-01
6.547892150497436337e-01
6.545960412216186297e-01
6.511682996749877939e-01
6.542762993240356373e-01
6.572721852111816920e-01
6.591921467208862184e-01
6.522372236633300346e-01
6.536258897399902512e-01
6.545160128021240142e-01
6.535773277473450049e-01
6.543876895904541247e-01
6.550287406730651574e-01
6.521411751174926996e-01
6.566242670440674001e-01
6.494019386482239309e-01
6.518236609268188708e-01
6.534832416725159243e-01
6.572275641250610034e-01
6.561047247505188418e-01
6.609471761322021077e-01
6.619539462852478406e-01
