NO_COMP,IBM,DIFF,DIFF_IBM
0.0003209554446050282,5.988420373609705e-05,4.3158690170903104e-05,3.1286771316525466e-05
0.00045606807070913794,8.494065862102809e-05,6.1519544794805e-05,4.5724879445831234e-05
0.0008985371490609019,0.00012125914666723772,0.00010853111580933807,6.456042488891815e-05
0.0012760806842713013,0.00016688038069580493,0.000153239429969541,9.190092074551833e-05
0.0025255263945902803,0.00023998052982862936,0.00028181224453059157,0.00013025158759059254
0.00355414027696994,0.00033804642183688253,0.00039443786625948464,0.00018296666696919608
