NO_COMP,IBM,DIFF,DIFF_IBM
0.0003543444957195825,8.647727195010866e-05,3.397557601411084e-05,3.185956331815908e-05
0.0005031742201810641,0.00012110508375815909,4.9196392320613165e-05,4.664583629202079e-05
0.0009917941298348062,0.00017311165326636225,7.599946909840261e-05,6.587481526630424e-05
0.001408510051320281,0.00023822652150126485,0.00010742534012196715,9.372085329770385e-05
0.002787915944698105,0.0003426094702314271,0.00017346553434324094,0.00013284721117510706
0.003922840281146099,0.00048266396274352426,0.0002424132001333997,0.00018664247240859534
