NO_COMP,IBM,DIFF,DIFF_IBM
0.00025359462995686326,3.4063181002697655e-05,4.679318160726973e-05,3.610623458631238e-05
0.00036193421904078405,4.937240782252609e-05,6.850457841924882e-05,5.202514413711738e-05
0.0007210687154940425,7.029611917414671e-05,0.00010752733169549491,7.431766195601863e-05
0.0010208152154008397,9.732804077313307e-05,0.00015464191452760307,0.00010493547967059826
0.0020360976535133387,0.0001396924353959737,0.00026490198005654656,0.00014769945001140696
0.0028638750458685265,0.00019671996706096417,0.00037129088993306905,0.000208596721887189
