NO_COMP,IBM,DIFF,DIFF_IBM
0.00025714656557958033,3.839566789916532e-05,3.963244593665105e-05,3.322443310571688e-05
0.00036583356575556136,5.5216361109230904e-05,5.69199894897475e-05,4.8636829891998485e-05
0.0007201225275767912,7.889923559124179e-05,9.480511929719154e-05,6.869286178955775e-05
0.00102268193424109,0.00010856144961629362,0.0001338478927218602,9.772704529856665e-05
0.0020235424157657523,0.0001561629407346838,0.00023430170364169322,0.00013854326065874093
0.0028484008257057846,0.00022003028941287804,0.00032760285926719296,0.00019462866216708656
