NO_COMP,IBM,DIFF,DIFF_IBM
4.496875196811617e-05,1.211829796312089e-05,3.1974265466383186e-05,3.094328676126602e-05
6.341838548264082e-05,1.731729484602205e-05,4.608350140705652e-05,4.433755265187981e-05
0.00012612027604906177,2.502003320877666e-05,6.576291131807444e-05,6.311889182199885e-05
0.00017688867906435509,3.453013040955744e-05,9.347481139843704e-05,8.919494666015302e-05
0.0003531730000722991,5.029207393901691e-05,0.0001350577754078048,0.00012597690607185467
0.0004931290903106966,7.043992463988742e-05,0.00018887371873806545,0.0001773975246688521
