NO_COMP,IBM,DIFF,DIFF_IBM
0.00020914730312009583,2.893566233327697e-05,9.337339141166237e-05,3.3084602345938885e-05
0.00029877923733387477,4.194942051276352e-05,0.00013512146027774675,4.7816236436268395e-05
0.0005948413388321352,5.9762048225829534e-05,0.0002505142995207899,6.82285869393039e-05
0.0008422132855725059,8.258526174270617e-05,0.00035817748462254153,9.625769821132624e-05
0.0016793242661896084,0.00011867827221781313,0.0006946853386670547,0.00013545438447655982
0.002363066656200449,0.00016725220122178558,0.0009742003171759464,0.00019134147738205076
