NO_COMP,IBM,DIFF,DIFF_IBM
0.00021797738169581352,3.177390431299087e-05,2.9023496145566156e-05,2.8306529204745163e-05
0.0003103652557306993,4.6036261285703974e-05,4.194636326869252e-05,4.121262881032874e-05
0.0006103887078979244,6.5882920228378e-05,6.196516854296732e-05,5.816541384323993e-05
0.000866870709366047,9.062195846028278e-05,8.782420968065548e-05,8.284463124745174e-05
0.0017147926682883723,0.00013040678986145091,0.00013399544815365555,0.00011748284235832606
0.002414240434300349,0.00018378569612638814,0.00018723979148544897,0.00016494187536766731
