,0,1,2,3,4,5,6,7,8
0,75.38,69.51450000000001,62.239,67.821,68.22075,66.604,66.66,67.05925,65.1035
1,74.19,67.45425,55.67975,66.11075000000001,68.71900000000001,68.0605,67.48499999999999,67.12425,63.335249999999995
2,73.09,69.59774999999999,62.97425,68.85900000000001,67.909,64.97375,64.03524999999999,66.44525,64.9105
3,68.75,67.81875,67.0245,64.33775,57.725,52.67674999999999,47.742000000000004,57.40650000000001,67.65625
4,65.52,65.0945,66.77974999999999,60.62075,51.716750000000005,46.495000000000005,40.813,53.4465,66.9275
