,0,1,2,3,4,5,6,7,8
0,79.74,76.5815,71.45925,74.71825,73.21799999999999,70.766,70.179,70.51725,71.1185
1,78.98,75.6655,72.77175,73.809,71.7975,69.53999999999999,67.3305,70.43024999999999,71.60325
2,76.49,74.713,72.2995,71.1185,68.57425,66.01424999999999,61.9885,67.49725,72.6625
3,72.48,70.1465,72.76899999999999,65.332,59.095000000000006,53.60074999999999,49.6195,59.11375,70.20725
4,65.94,66.6645,72.08474999999999,60.201499999999996,53.349000000000004,47.34824999999999,42.528999999999996,52.34625,67.2935
