,0,1,2,3,4,5,6,7,8
0,80.44,75.4535,70.69075000000001,72.01825000000001,71.02875,71.6635,72.93375,71.969,69.761
1,78.89,76.55625,71.52775,71.15325,71.8995,71.23525,73.97375,73.71375,70.62125
2,76.88,74.05525,68.98425,67.00025000000001,67.34075,68.392,71.8485,72.6245,70.022
3,71.93,68.71000000000001,61.593500000000006,56.446500000000015,56.71625,58.743500000000004,66.34675,69.70175,72.3835
4,67.27,66.001,56.373749999999994,51.013999999999996,49.19250000000001,51.862,62.664750000000005,69.10375,72.976
