,0,1,2,3,4,5,6,7,8
0,45.6,42.092499999999994,38.10225,40.844,42.30025,40.87925,39.565250000000006,41.249,40.51875
1,42.52,40.74825,38.53825,40.3625,38.14275,36.1755,35.07075,38.85,40.6015
2,45.92,43.0005,39.534749999999995,40.726,40.42075,37.94425,36.9825,40.275749999999995,42.1765
3,41.86,39.43425,37.027249999999995,37.42475,36.64,34.71724999999999,33.99925,36.073,38.09275
4,38.68,35.84675,35.3635,34.18525,32.81,30.907000000000004,30.61625,32.70025,36.30375
