,0,1,2,3,4,5,6,7,8
0,98.96,98.81400000000001,98.713,98.67425,98.70225,98.69649999999999,98.636,98.72999999999999,98.76225
1,98.91,98.78524999999999,98.6505,98.62424999999999,98.643,98.636,98.64599999999999,98.70649999999999,98.70775
2,98.41,98.31925,98.11375000000001,98.07124999999999,98.14025000000001,98.11475,98.107,98.18175,98.30675
3,97.97,97.84725,97.372,96.987,97.28725,97.31925,97.297,97.667,98.02425000000001
4,96.02,95.41575,94.71525000000001,94.30725,94.80325,95.02125,94.89475,95.4825,96.13075
