,0,1,2,3,4,5,6,7,8
0,98.61,98.44874999999999,98.2435,98.2225,98.37674999999999,98.29225,98.326,98.17699999999999,98.28225
1,98.73,98.53824999999999,98.45575,98.4015,98.4295,98.4205,98.42675,98.42774999999999,98.44725
2,98.62,98.54775,98.42025000000001,98.393,98.4275,98.40775,98.44749999999999,98.42150000000001,98.47049999999999
3,97.75,97.475,97.37474999999999,97.16075,97.181,97.26425,97.3245,97.39725000000001,97.61075
4,95.8,95.58324999999999,95.0435,94.6745,95.04225,94.88,94.98425,94.8655,95.761
