,0,1,2,3,4,5,6,7,8
0,98.87,98.80375000000001,98.69125,98.67774999999999,98.65899999999999,98.628,98.65325,98.60575000000001,98.69449999999999
1,98.84,98.74949999999998,98.64500000000001,98.5895,98.601,98.58075,98.562,98.61449999999999,98.66375
2,98.75,98.67999999999999,98.5755,98.42825,98.459,98.47725,98.4155,98.47975,98.58399999999999
3,98.15,97.9945,97.91225,97.52625,97.4355,97.33425,97.25450000000001,97.58225,97.9235
4,96.32,95.69749999999999,96.07325,95.04575,94.95250000000001,94.76725,94.26775,94.52450000000002,95.8375
