1.910626019350687654e+00
7.321542613029480284e-01
4.341225880304972473e-01
3.302002981026967432e-01
2.728770873069762959e-01
2.349386396646499509e-01
2.073363507350285961e-01
1.861441657781600922e-01
1.689798152089118932e-01
1.550528603235880598e-01
1.433559768835703518e-01
1.335211578488350037e-01
1.251048506816228312e-01
1.177548683683077441e-01
1.113944943984349623e-01
1.058406711777051257e-01
1.008649779677391056e-01
9.645126370986302489e-02
9.244838558038075138e-02
8.891513130267461595e-02
