,0,1,2,3,4,5,6,7,8
0,79.83,75.52125000000001,69.73025,73.21075,72.961,71.27,68.16749999999999,69.0715,69.10625
1,79.95,75.53175,71.26849999999999,73.7465,73.06825,71.2635,69.96900000000001,69.92925,70.2085
2,78.48,74.81824999999999,71.70375000000001,73.08075,71.21475000000001,67.647,66.47,69.50699999999999,72.034
3,48.83,49.17425,65.822,43.835750000000004,35.8005,30.7505,28.752,35.623999999999995,54.238749999999996
4,12.45,14.409,25.692500000000003,12.9195,11.520500000000002,10.998999999999999,10.877500000000001,11.479999999999999,16.602
