,0,1,2,3,4,5,6,7,8
0,76.38,69.75625,64.33099999999999,70.13675,69.463,66.51075,66.0645,63.132999999999996,61.989
1,78.11,71.9795,66.83475000000001,71.87425,70.21124999999999,68.04625,65.7935,66.39349999999999,66.01575
2,77.53,72.9875,69.1775,71.659,70.60175,65.63975,63.32925,67.1075,69.5145
3,48.11,49.76225000000001,63.932500000000005,43.420249999999996,34.87275,31.601750000000003,28.9895,35.49175,53.373749999999994
4,13.68,14.526750000000002,25.563,13.114499999999998,11.525749999999999,11.02425,10.959999999999999,11.46125,17.109249999999996
