,0,1,2,3,4,5,6,7,8
0,68.29,66.03575000000001,62.00275000000001,64.749,63.846000000000004,63.86524999999999,64.64950000000002,61.83325,61.676
1,70.56,67.92549999999999,64.2915,66.13825,65.991,65.50874999999999,65.91275,66.167,63.999
2,73.23,70.61325,69.37725,68.06724999999999,68.58324999999999,68.21575,69.45075,68.60425000000001,66.6885
3,40.85,39.04075,33.65174999999999,30.338250000000006,28.9595,32.350249999999996,31.24,35.7445,44.667500000000004
4,13.4,13.0775,12.226,11.47675,11.331,11.96275,11.73375,12.23925,15.071249999999997
