NO_COMP,IBM,DIFF,DIFF_IBM
0.00018905268768457199,2.926715264133148e-05,7.738276858727024e-05,2.591143381826321e-05
0.0002695950142151531,4.222468929977491e-05,0.0001106885307400248,3.779885075444717e-05
0.0005298887722071379,6.047042702034984e-05,0.00020659521385159516,5.333872976720145e-05
0.0007525406872905151,8.316159483779004e-05,0.0002948771015269801,7.597203829510359e-05
0.001488114272408783,0.00011971958020847044,0.0005678959736087269,0.00010765661933242058
0.002095638285249872,0.00016863556240791545,0.0008007560471949987,0.00015121340511641977
